Date,High,Low,Open,Close,Volume,Adj Close
2020-11-02,25.440000534057617,24.540000915527344,24.940000534057617,25.079999923706055,6043200,25.079999923706055
2020-11-03,25.950000762939453,25.299999237060547,25.93000030517578,25.489999771118164,5377200,25.489999771118164
2020-11-04,25.860000610351562,24.950000762939453,25.420000076293945,25.510000228881836,2943100,25.510000228881836
2020-11-05,25.780000686645508,25.280000686645508,25.549999237060547,25.420000076293945,2914500,25.420000076293945
2020-11-06,25.75,25.18000030517578,25.420000076293945,25.31999969482422,3068300,25.31999969482422
2020-11-09,29.360000610351562,28.469999313354492,28.93000030517578,28.649999618530273,6315900,28.649999618530273
2020-11-10,30.149999618530273,29.450000762939453,29.899999618530273,30.139999389648438,6642900,30.139999389648438
2020-11-11,30.43000030517578,29.549999237060547,30.3799991607666,29.719999313354492,3506900,29.719999313354492
2020-11-12,29.690000534057617,28.600000381469727,29.100000381469727,28.860000610351562,3583200,28.860000610351562
2020-11-13,29.40999984741211,29.020000457763672,29.020000457763672,29.389999389648438,2350400,29.389999389648438
2020-11-16,31.360000610351562,30.6299991607666,31.309999465942383,31.290000915527344,4970000,31.290000915527344
2020-11-17,32.09000015258789,30.84000015258789,31.139999389648438,32.08000183105469,5295800,32.08000183105469
2020-11-18,32.290000915527344,31.209999084472656,32.130001068115234,31.219999313354492,8008400,31.219999313354492
2020-11-19,31.6299991607666,30.729999542236328,30.950000762939453,31.530000686645508,4538300,31.530000686645508
2020-11-20,32.13999938964844,31.510000228881836,31.790000915527344,32.02000045776367,3600500,32.02000045776367
2020-11-23,33.630001068115234,32.9900016784668,33.04999923706055,33.61000061035156,3877600,33.61000061035156
2020-11-24,35.630001068115234,35.18000030517578,35.22999954223633,35.43000030517578,5692200,35.43000030517578
2020-11-25,35.220001220703125,34.33000183105469,34.77000045776367,34.88999938964844,5159100,34.88999938964844
2020-11-27,35.0,34.47999954223633,34.540000915527344,34.959999084472656,2660700,34.959999084472656
2020-11-30,34.2599983215332,32.439998626708984,34.209999084472656,32.45000076293945,4599200,32.45000076293945
2020-12-01,34.040000915527344,33.52000045776367,33.81999969482422,33.70000076293945,3066300,33.70000076293945
2020-12-02,35.150001525878906,34.11000061035156,34.18000030517578,34.650001525878906,2953500,34.650001525878906
2020-12-03,35.4900016784668,34.709999084472656,34.970001220703125,34.9900016784668,2393900,34.9900016784668
