Date,High,Low,Open,Close,Volume,Adj Close
2020-11-02,1660.77001953125,1616.030029296875,1628.1600341796875,1626.030029296875,2535400,1626.030029296875
2020-11-03,1661.699951171875,1616.6199951171875,1631.780029296875,1650.2099609375,1661700,1650.2099609375
2020-11-04,1771.364990234375,1706.030029296875,1710.280029296875,1749.1300048828125,3570900,1749.1300048828125
2020-11-05,1793.6400146484375,1750.510009765625,1781.0,1763.3699951171875,2065800,1763.3699951171875
2020-11-06,1772.4300537109375,1740.3499755859375,1753.949951171875,1761.75,1660900,1761.75
2020-11-09,1818.06005859375,1760.02001953125,1790.9000244140625,1763.0,2268300,1763.0
2020-11-10,1763.0,1717.300048828125,1731.0899658203125,1740.3900146484375,2636100,1740.3900146484375
2020-11-11,1764.219970703125,1747.364990234375,1750.0,1752.7099609375,1264000,1752.7099609375
2020-11-12,1768.27001953125,1745.5999755859375,1747.6300048828125,1749.8399658203125,1247500,1749.8399658203125
2020-11-13,1781.0400390625,1744.550048828125,1757.6300048828125,1777.02001953125,1499900,1777.02001953125
2020-11-16,1799.0699462890625,1767.68994140625,1771.699951171875,1781.3800048828125,1246800,1781.3800048828125
2020-11-17,1785.0,1767.0,1776.93994140625,1770.1500244140625,1147100,1770.1500244140625
2020-11-18,1773.469970703125,1746.1400146484375,1765.22998046875,1746.780029296875,1173500,1746.780029296875
2020-11-19,1769.5899658203125,1737.0050048828125,1738.3800048828125,1763.9200439453125,1249900,1763.9200439453125
2020-11-20,1774.0,1741.8599853515625,1765.2099609375,1742.18994140625,2313500,1742.18994140625
2020-11-23,1753.9000244140625,1717.719970703125,1749.5999755859375,1734.8599853515625,2161600,1734.8599853515625
2020-11-24,1771.5999755859375,1727.68994140625,1730.5,1768.8800048828125,1578000,1768.8800048828125
2020-11-25,1778.5400390625,1756.5400390625,1772.8900146484375,1771.4300537109375,1045800,1771.4300537109375
2020-11-27,1804.0,1772.43994140625,1773.0899658203125,1793.18994140625,884900,1793.18994140625
2020-11-30,1788.06494140625,1755.0,1781.1839599609375,1760.739990234375,1823800,1760.739990234375
2020-12-01,1824.8299560546875,1769.3699951171875,1774.3699951171875,1798.0999755859375,1739000,1798.0999755859375
2020-12-02,1835.6500244140625,1789.4730224609375,1798.0999755859375,1827.949951171875,1222000,1827.949951171875
2020-12-03,1847.199951171875,1822.6500244140625,1824.010009765625,1826.77001953125,1227300,1826.77001953125
2020-12-04,1833.1600341796875,1816.989990234375,1824.52001953125,1827.989990234375,1378200,1827.989990234375
2020-12-07,1832.3699951171875,1805.780029296875,1819.0,1819.47998046875,1320900,1819.47998046875
2020-12-08,1821.9000244140625,1796.2049560546875,1810.0999755859375,1818.550048828125,1096300,1818.550048828125
2020-12-09,1834.27001953125,1767.81005859375,1812.010009765625,1784.1300048828125,1507600,1784.1300048828125
2020-12-10,1781.31005859375,1740.3199462890625,1769.800048828125,1775.3299560546875,1362800,1775.3299560546875
2020-12-11,1784.449951171875,1760.0,1763.06005859375,1781.77001953125,1220700,1781.77001953125
2020-12-14,1797.3900146484375,1757.2149658203125,1775.0,1760.06005859375,1600200,1760.06005859375
2020-12-15,1771.4200439453125,1749.949951171875,1764.4200439453125,1767.77001953125,1482300,1767.77001953125
2020-12-16,1773.0,1756.0799560546875,1772.8800048828125,1763.0,1513500,1763.0
2020-12-17,1771.7840576171875,1738.6600341796875,1768.510009765625,1747.9000244140625,1624700,1747.9000244140625
2020-12-18,1755.1099853515625,1720.219970703125,1754.1800537109375,1731.010009765625,4016400,1731.010009765625
2020-12-21,1740.8499755859375,1699.0,1713.510009765625,1739.3699951171875,1828400,1739.3699951171875
2020-12-22,1737.405029296875,1712.574951171875,1734.4300537109375,1723.5,936700,1723.5
2020-12-23,1747.989990234375,1725.0400390625,1728.1099853515625,1732.3800048828125,1033800,1732.3800048828125
2020-12-24,1746.0,1729.1099853515625,1735.0,1738.8499755859375,346800,1738.8499755859375
2020-12-28,1790.72802734375,1746.3349609375,1751.635009765625,1776.0899658203125,1393000,1776.0899658203125
2020-12-29,1792.43994140625,1756.0899658203125,1787.7900390625,1758.719970703125,1299400,1758.719970703125
2020-12-30,1765.094970703125,1725.5999755859375,1762.010009765625,1739.52001953125,1306100,1739.52001953125
2020-12-31,1758.9300537109375,1735.4200439453125,1735.4200439453125,1751.8800048828125,1011900,1751.8800048828125
2021-01-04,1760.6500244140625,1707.8499755859375,1757.5400390625,1728.239990234375,1901900,1728.239990234375
2021-01-05,1747.6700439453125,1718.0150146484375,1725.0,1740.9200439453125,1145300,1740.9200439453125
2021-01-06,1748.0,1699.0,1702.6300048828125,1735.2900390625,2602100,1735.2900390625
2021-01-07,1788.4000244140625,1737.050048828125,1740.06005859375,1787.25,2265000,1787.25
2021-01-08,1809.8399658203125,1773.5350341796875,1787.97998046875,1807.2099609375,2050600,1807.2099609375
2021-01-11,1794.31494140625,1760.52001953125,1786.0699462890625,1766.719970703125,1209700,1766.719970703125
2021-01-12,1778.0400390625,1725.31005859375,1753.9200439453125,1746.550048828125,1357700,1746.550048828125
2021-01-13,1765.0350341796875,1738.010009765625,1738.5799560546875,1754.4000244140625,1094100,1754.4000244140625
2021-01-14,1775.010009765625,1733.4000244140625,1753.6199951171875,1740.1800537109375,1179500,1740.1800537109375
2021-01-15,1756.0,1721.550048828125,1738.18994140625,1736.18994140625,1342200,1736.18994140625
2021-01-19,1809.2750244140625,1741.4599609375,1752.25,1790.8599853515625,1734600,1790.8599853515625
2021-01-20,1903.7099609375,1825.530029296875,1831.4599609375,1886.9000244140625,2490300,1886.9000244140625
2021-01-21,1934.8599853515625,1887.1099853515625,1898.0,1891.25,2063900,1891.25
2021-01-22,1910.949951171875,1881.760009765625,1895.6800537109375,1901.050048828125,1272100,1901.050048828125
2021-01-25,1929.5799560546875,1867.530029296875,1920.6700439453125,1899.4000244140625,1927300,1899.4000244140625
2021-01-26,1925.0,1884.2449951171875,1888.8399658203125,1917.239990234375,1313100,1917.239990234375
2021-01-27,1890.0,1809.0,1882.530029296875,1830.7900390625,2748300,1830.7900390625
2021-01-28,1898.8299560546875,1842.6400146484375,1843.93994140625,1863.1099853515625,1773100,1863.1099853515625
2021-01-29,1857.280029296875,1810.199951171875,1846.1700439453125,1835.739990234375,1612600,1835.739990234375
2021-02-01,1922.3919677734375,1850.9300537109375,1853.5699462890625,1901.3499755859375,1602200,1901.3499755859375
2021-02-02,1955.760009765625,1914.489990234375,1922.56005859375,1927.510009765625,2273700,1927.510009765625
2021-02-03,2116.5,2018.3800048828125,2073.0,2070.070068359375,4118200,2070.070068359375
2021-02-04,2078.550048828125,2042.5899658203125,2068.889892578125,2062.3701171875,1852300,2062.3701171875
2021-02-05,2102.510009765625,2059.330078125,2070.0,2098.0,1533900,2098.0
2021-02-08,2123.547119140625,2072.0,2105.909912109375,2092.909912109375,1241900,2092.909912109375
2021-02-09,2105.1298828125,2078.5400390625,2078.5400390625,2083.510009765625,889900,2083.510009765625
2021-02-10,2108.3701171875,2063.090087890625,2094.2099609375,2095.3798828125,1135500,2095.3798828125
2021-02-11,2102.030029296875,2077.320068359375,2099.510009765625,2095.889892578125,945200,2095.889892578125
2021-02-12,2108.820068359375,2083.1298828125,2090.25,2104.110107421875,855700,2104.110107421875
2021-02-16,2152.679931640625,2104.360107421875,2104.360107421875,2121.89990234375,1133800,2121.89990234375
2021-02-17,2133.659912109375,2098.919921875,2100.0,2128.31005859375,1070900,2128.31005859375
2021-02-18,2132.735107421875,2103.7099609375,2110.389892578125,2117.199951171875,1121600,2117.199951171875
2021-02-19,2130.530029296875,2097.409912109375,2119.27001953125,2101.139892578125,1457400,2101.139892578125
2021-02-22,2091.419921875,2062.139892578125,2067.0,2064.8798828125,1367500,2064.8798828125
2021-02-23,2082.010009765625,2002.02001953125,2025.010009765625,2070.860107421875,1667400,2070.860107421875
2021-02-24,2100.780029296875,2038.1300048828125,2041.8299560546875,2095.169921875,1248300,2095.169921875
2021-02-25,2094.8798828125,2021.2900390625,2067.449951171875,2031.3599853515625,1828400,2031.3599853515625
2021-02-26,2071.010009765625,2016.06005859375,2050.52001953125,2036.8599853515625,2083500,2036.8599853515625
2021-03-01,2086.52001953125,2046.0999755859375,2056.52001953125,2081.510009765625,1404500,2081.510009765625
2021-03-02,2104.3701171875,2071.260009765625,2076.18994140625,2075.840087890625,1133600,2075.840087890625
2021-03-03,2088.51806640625,2010.0,2067.2099609375,2026.7099609375,1483100,2026.7099609375
2021-03-04,2089.239990234375,2020.27001953125,2023.3699951171875,2049.090087890625,2116100,2049.090087890625
2021-03-05,2118.110107421875,2046.4150390625,2073.1201171875,2108.5400390625,2193800,2108.5400390625
2021-03-08,2128.81005859375,2021.6099853515625,2101.1298828125,2024.1700439453125,1646000,2024.1700439453125
2021-03-09,2078.0400390625,2047.8299560546875,2070.0,2052.699951171875,1696400,2052.699951171875
2021-03-10,2075.0,2033.3699951171875,2071.760009765625,2055.030029296875,1267800,2055.030029296875
2021-03-11,2125.699951171875,2072.3798828125,2074.06005859375,2114.77001953125,1238300,2114.77001953125
2021-03-12,2090.260009765625,2047.550048828125,2085.0,2061.919921875,1725000,2061.919921875
2021-03-15,2067.06005859375,2043.510009765625,2062.300048828125,2066.489990234375,1298100,2066.489990234375
2021-03-16,2123.56005859375,2070.0,2078.989990234375,2092.52001953125,1490600,2092.52001953125
2021-03-17,2109.780029296875,2054.0,2076.030029296875,2091.080078125,1297500,2091.080078125
2021-03-18,2075.5,2033.550048828125,2061.0,2036.219970703125,1361400,2036.219970703125
2021-03-19,2053.10009765625,2017.6800537109375,2042.050048828125,2043.199951171875,2314400,2043.199951171875
2021-03-22,2057.989990234375,2026.0699462890625,2041.8399658203125,2038.5899658203125,1954800,2038.5899658203125
2021-03-23,2072.302001953125,2039.219970703125,2051.699951171875,2052.9599609375,1367000,2052.9599609375
2021-03-24,2078.2099609375,2041.5550537109375,2065.3701171875,2045.06005859375,1154000,2045.06005859375
2021-03-25,2058.8701171875,2010.72998046875,2044.81005859375,2044.3599853515625,1418900,2044.3599853515625
2021-03-26,2050.989990234375,2014.02001953125,2038.8599853515625,2035.550048828125,1493500,2035.550048828125
2021-03-29,2058.429931640625,2015.6199951171875,2027.8800048828125,2055.949951171875,1229800,2055.949951171875
2021-03-30,2070.780029296875,2044.030029296875,2057.6298828125,2055.5400390625,1036600,2055.5400390625
2021-03-31,2093.327392578125,2056.7451171875,2059.1201171875,2079.659912109375,717064,2079.659912109375
