Date,High,Low,Open,Close,Volume,Adj Close
2020-11-02,205.27999877929688,200.1199951171875,204.2899932861328,202.3300018310547,30842200.0,201.33795166015625
2020-11-03,208.1199951171875,203.1199951171875,203.88999938964844,206.42999267578125,27512000.0,205.4178466796875
2020-11-04,218.32000732421875,212.4199981689453,214.02000427246094,216.38999938964844,42311800.0,215.32901000976562
2020-11-05,224.1199951171875,221.14999389648438,222.0399932861328,223.2899932861328,36080100.0,222.1951904296875
2020-11-06,224.36000061035156,218.02999877929688,222.25999450683594,223.72000122070312,25231900.0,222.62307739257812
2020-11-09,228.1199951171875,217.8800048828125,224.44000244140625,218.38999938964844,44395000.0,217.3192138671875
2020-11-10,216.5,209.72000122070312,214.5,211.00999450683594,44045100.0,209.9753875732422
2020-11-11,218.0399932861328,212.1999969482422,212.38999938964844,216.5500030517578,29440800.0,215.4882354736328
2020-11-12,219.11000061035156,214.4600067138672,217.2100067138672,215.44000244140625,21593900.0,214.38368225097656
2020-11-13,217.4199981689453,214.16000366210938,216.36000061035156,216.50999450683594,18621100.0,215.44842529296875
2020-11-16,217.74000549316406,214.52000427246094,214.8699951171875,217.22999572753906,24953300.0,216.16490173339844
2020-11-17,217.67999267578125,214.0800018310547,216.10000610351562,214.4600067138672,24154100.0,213.4084930419922
2020-11-18,215.1699981689453,210.92999267578125,213.64999389648438,211.0800018310547,28372800.0,210.594970703125
2020-11-19,213.02999877929688,209.92999267578125,211.3800048828125,212.4199981689453,24792700.0,211.931884765625
2020-11-20,213.2899932861328,210.0,212.1999969482422,210.38999938964844,22843100.0,209.90655517578125
2020-11-23,212.2899932861328,208.16000366210938,210.9499969482422,210.11000061035156,25683500.0,209.627197265625
2020-11-24,214.25,208.86000061035156,209.58999633789062,213.86000061035156,33979700.0,213.3685760498047
2020-11-25,215.2899932861328,212.4600067138672,215.11000061035156,213.8699951171875,21012900.0,213.37855529785156
2020-11-27,216.27000427246094,214.0399932861328,214.85000610351562,215.22999572753906,14512200.0,214.7354278564453
2020-11-30,214.75999450683594,210.83999633789062,214.10000610351562,214.07000732421875,33064800.0,213.57809448242188
2020-12-01,217.32000732421875,213.35000610351562,214.50999450683594,216.2100067138672,30931300.0,215.7131805419922
2020-12-02,215.47000122070312,212.8000030517578,214.8800048828125,215.3699951171875,23724500.0,214.87510681152344
2020-12-03,216.3800048828125,213.64999389648438,214.61000061035156,214.24000549316406,25120900.0,213.74771118164062
2020-12-04,215.3800048828125,213.17999267578125,214.22000122070312,214.36000061035156,24666000.0,213.867431640625
2020-12-07,215.5399932861328,212.99000549316406,214.3699951171875,214.2899932861328,24620000.0,213.79757690429688
2020-12-08,216.9499969482422,212.88999938964844,213.97000122070312,216.00999450683594,23284100.0,215.5136260986328
2020-12-09,215.22999572753906,211.2100067138672,215.16000366210938,211.8000030517578,32440600.0,211.3133087158203
2020-12-10,213.0800018310547,210.36000061035156,211.77000427246094,210.52000427246094,26733300.0,210.0362548828125
2020-12-11,213.32000732421875,209.11000061035156,210.0500030517578,213.25999450683594,30979400.0,212.7699432373047
2020-12-14,216.2100067138672,212.8800048828125,213.10000610351562,214.1999969482422,28798400.0,213.70779418945312
2020-12-15,215.4199981689453,212.24000549316406,215.1699981689453,214.1300048828125,27018100.0,213.63795471191406
2020-12-16,220.11000061035156,214.72000122070312,214.75,219.27999877929688,35023300.0,218.776123046875
2020-12-17,220.88999938964844,217.9199981689453,219.8699951171875,219.4199981689453,32515800.0,218.91580200195312
2020-12-18,219.69000244140625,216.02000427246094,218.58999633789062,218.58999633789062,63354900.0,218.08770751953125
2020-12-21,224.0,217.27999877929688,217.5500030517578,222.58999633789062,37181900.0,222.07850646972656
2020-12-22,225.6300048828125,221.85000610351562,222.69000244140625,223.94000244140625,22612200.0,223.4254150390625
2020-12-23,223.55999755859375,220.8000030517578,223.11000061035156,221.02000427246094,18699600.0,220.5121307373047
2020-12-24,223.61000061035156,221.1999969482422,221.4199981689453,222.75,10550600.0,222.23814392089844
2020-12-28,226.02999877929688,223.02000427246094,224.4499969482422,224.9600067138672,17933500.0,224.4430694580078
2020-12-29,227.17999267578125,223.5800018310547,226.30999755859375,224.14999389648438,17403200.0,223.63491821289062
2020-12-30,225.6300048828125,221.47000122070312,225.22999572753906,221.67999267578125,20272300.0,221.17059326171875
2020-12-31,223.0,219.67999267578125,221.6999969482422,222.4199981689453,20942100.0,221.90890502929688
2021-01-04,223.0,214.80999755859375,222.52999877929688,217.69000244140625,37130100.0,217.1897735595703
2021-01-05,218.52000427246094,215.6999969482422,217.25999450683594,217.89999389648438,23823000.0,217.3992919921875
